Run,PTEV,PTES,NumSlots,NumAttributes,NumDaysBefore,NumDaysAfter,EventFrequency,RuminationFrequency,Time,ChunkV,Traumatic,ChunkSimilarity,BLL,IMAGINAL-ACTIVATION,RT
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3039241.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3037141.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3034321.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3031441.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3028321.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2990701.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2976781.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2971321.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2966281.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2966101.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2965321.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2961961.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2958661.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2955781.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2946721.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2897041.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2895420.5000,0.2928,0.0000,0.5000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2895361.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2878861.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2873221.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2866741.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2800561.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2796361.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2791261.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2788801.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2785321.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2782921.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2773681.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2772421.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2771281.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2743381.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2725321.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2708221.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2707320.8000,0.3581,0.0000,0.5000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2699521.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2698021.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,2695981.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
