Run,PTEV,PTES,NumSlots,NumAttributes,Time,ChunkV,Traumatic,ChunkSimilarity,BLL,IMAGINAL-ACTIVATION
95.0,1.0,0.0,6.0,6.0,102000.,.5942,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,100800.,.5037,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,99600.,.5084,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,98400.,.5037,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,97200.,.5525,0.0,0.0,0.3,5.0
95.0,1.0,0.0,6.0,6.0,96000.,.0058,0.0,0.0,0.3,5.0
95.0,1.0,0.0,6.0,6.0,94800.,0.479,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,93600.,.6587,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,92400.,-.159,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,91200.,.3312,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,90000.,.3543,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,88800.,-.711,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,87600.,0.479,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,86400.,.5037,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,85200.,.5525,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,84000.,0.479,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,82800.,.5525,0.0,.6667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,81600.,.3609,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,80400.,.3316,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,79200.,0.479,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,78000.,-0.19,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,76800.,.3543,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,75600.,.3543,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,74400.,.5037,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,73200.,.1716,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,72000.,.3312,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,70800.,.3316,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,69600.,.3378,0.0,.8333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,68400.,.6877,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,67200.,.6004,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,66000.,.2379,0.0,.6667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,64800.,.5037,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,63600.,.6587,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,62400.,-0.19,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,61200.,-.083,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,60000.,-.316,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,58800.,.5037,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,57600.,0.479,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,56400.,-0.19,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,55200.,-.083,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,54000.,.6877,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,52800.,.3316,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,51600.,-.083,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,50400.,.6004,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,49200.,-0.19,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,48000.,.5037,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,46800.,.6004,0.0,.6667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,45600.,-.159,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,44400.,.3316,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,43200.,.5037,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,42000.,.6877,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,40800.,.5084,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,39600.,0.479,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,38400.,.6587,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,37200.,.5037,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,36000.,.6877,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,34800.,.0051,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,33600.,.6004,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,32400.,.1231,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,31200.,.6877,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,30000.,.1716,0.0,0.0,0.3,5.0
95.0,1.0,0.0,6.0,6.0,28800.,.5084,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,27600.,.6094,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,26400.,.5037,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,25200.,.5525,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,24000.,-0.19,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,22800.,-.226,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,21600.,0.479,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,20400.,.5037,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,19200.,.5037,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,18000.,-0.19,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,16800.,.1231,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,15600.,-0.19,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,14400.,-.083,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,13200.,.5037,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,12000.,-0.19,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,10800.,-0.19,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,9600.,-0.19,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,8401.,-.083,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,7200.,-0.19,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,6001.,.6004,0.0,.3333,0.3,5.0
95.0,1.0,0.0,6.0,6.0,4800.,-0.19,0.0,0.5,0.3,5.0
95.0,1.0,0.0,6.0,6.0,3600.,-0.19,0.0,.1667,0.3,5.0
95.0,1.0,0.0,6.0,6.0,1.1,0.0,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,199200.,.4196,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,198000.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,196800.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,195600.,.6009,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,194400.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,193200.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,192000.,.6447,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,190800.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,189600.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,188400.,.6447,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,187200.,.6447,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,186000.,.5764,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,184800.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,183600.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,182400.,.1578,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,181200.,.6447,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,180000.,.6447,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,178800.,.6922,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,177600.,.6517,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,176400.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,175200.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,174000.,.2827,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,172800.,.6922,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,171600.,.6855,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,170400.,.6922,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,169200.,.6447,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,168000.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,166800.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,165600.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,164400.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,163200.,.6447,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,162000.,.5764,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,160800.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,159600.,.6922,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,158400.,.5608,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,157200.,.6441,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,156000.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,154800.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,153600.,.6922,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,152400.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,151200.,.6922,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,150000.,.6406,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,148800.,.6922,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,147600.,.6414,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,146400.,.5516,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,145200.,.6466,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,144000.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,142800.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,141600.,.6922,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,140400.,.6466,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,139200.,.5764,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,138000.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,136800.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,135600.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,134400.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,133200.,.6447,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,132000.,-.107,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,130800.,.6447,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,129600.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,128400.,.6922,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,127200.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,126000.,.5227,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,124800.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,123600.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,122400.,.5608,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,121200.,.5764,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,120000.,.4196,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,118800.,.5296,0.0,.8333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,117600.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,116400.,.6922,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,115200.,-.024,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,114000.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,112800.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,111600.,.6447,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,110400.,-.107,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,109200.,.2256,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,108000.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,106800.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,105600.,.1578,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,104400.,.6441,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,103200.,.6922,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,102000.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,100800.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,99600.,.6447,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,98400.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,97200.,.0304,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,96000.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,94800.,.6441,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,93600.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,92400.,.4196,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,91200.,.0901,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,90000.,.4196,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,88800.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,87600.,.2827,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,86400.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,85200.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,84000.,.6922,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,82800.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,81600.,.6661,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,80400.,.6922,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,79200.,.6447,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,78000.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,76800.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,75600.,-.604,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,74400.,0.238,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,73200.,.6447,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,72000.,.2525,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,70800.,.6922,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,69600.,.0278,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,68400.,.6447,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,67200.,.6441,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,66000.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,64800.,.6447,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,63600.,-.085,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,62400.,.6447,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,61200.,.4196,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,60000.,.6447,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,58800.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,57600.,.0917,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,56400.,.4556,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,55200.,.6922,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,54000.,.5227,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,52800.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,51600.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,50400.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,49200.,.5764,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,48000.,0.657,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,46800.,.6922,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,45600.,.0901,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,44400.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,43200.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,42000.,.0901,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,40800.,.1578,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,39600.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,38400.,.6447,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,37200.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,36000.,.6447,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,34800.,.0304,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,33600.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,32400.,.6447,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,31200.,.5227,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,30000.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,28800.,-.604,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,27600.,.6922,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,26400.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,25200.,.0459,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,24000.,.6447,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,22800.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,21600.,.6447,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,20400.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,19200.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,18000.,.0459,0.0,.6667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,16800.,.6441,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,15600.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,14400.,.6922,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,13200.,.6441,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,12000.,.6447,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,10800.,.6441,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,9600.,.6922,0.0,.1667,0.3,5.0
94.0,1.0,0.0,6.0,6.0,8400.,.6441,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,7200.,.6447,0.0,0.5,0.3,5.0
94.0,1.0,0.0,6.0,6.0,6001.,.4196,0.0,.3333,0.3,5.0
94.0,1.0,0.0,6.0,6.0,3601.,0.0,0.0,0.0,0.3,5.0
94.0,1.0,0.0,6.0,6.0,1.1,0.0,0.0,0.0,0.3,5.0
93.0,1.0,0.0,6.0,6.0,199200.,.2815,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,198000.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,196800.,.3206,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,195600.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,194400.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,193200.,.0141,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,192000.,.6573,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,190800.,-0.56,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,189600.,.2815,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,188400.,.6142,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,187200.,.6573,0.0,0.0,0.3,5.0
93.0,1.0,0.0,6.0,6.0,186000.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,184800.,.2951,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,183600.,-0.02,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,182400.,.6142,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,181200.,.2505,0.0,.6667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,180000.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,178800.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,177600.,.6573,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,176400.,.6573,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,175200.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,174000.,.2283,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,172800.,.6499,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,171600.,-.414,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,170400.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,169200.,.3479,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,168000.,.6573,0.0,0.0,0.3,5.0
93.0,1.0,0.0,6.0,6.0,166800.,.5642,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,165600.,.0025,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,164400.,.6573,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,163200.,-.019,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,162000.,.6573,0.0,0.0,0.3,5.0
93.0,1.0,0.0,6.0,6.0,160800.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,159600.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,158400.,.1747,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,157200.,.6573,0.0,0.0,0.3,5.0
93.0,1.0,0.0,6.0,6.0,156000.,.3961,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,154800.,.6573,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,153600.,.6573,0.0,0.0,0.3,5.0
93.0,1.0,0.0,6.0,6.0,152400.,.6573,0.0,0.0,0.3,5.0
93.0,1.0,0.0,6.0,6.0,151200.,.6573,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,150000.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,148800.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,147600.,.3999,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,146400.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,145200.,.6573,0.0,0.0,0.3,5.0
93.0,1.0,0.0,6.0,6.0,144000.,.6573,0.0,0.0,0.3,5.0
93.0,1.0,0.0,6.0,6.0,142800.,-.026,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,141600.,.4041,0.0,.6667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,140400.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,139200.,.4615,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,138000.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,136800.,.3961,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,135600.,.6573,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,134400.,.6573,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,133200.,.4045,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,132000.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,130800.,.0025,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,129600.,.6573,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,128400.,.6459,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,127200.,0.349,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,126000.,.6573,0.0,.3333,0.3,5.0
93.0,1.0,0.0,6.0,6.0,124800.,.4835,0.0,0.0,0.3,5.0
93.0,1.0,0.0,6.0,6.0,123600.,.4615,0.0,.6667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,122400.,-.026,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,121200.,.5642,0.0,0.5,0.3,5.0
93.0,1.0,0.0,6.0,6.0,120000.,.6573,0.0,.1667,0.3,5.0
93.0,1.0,0.0,6.0,6.0,118800.,0.241,0.0,0.5,0.3,5.0
