Run, PTEV, PTES, NumSlots, NumAttributes, Time, ChunkV, ChunkSimilarity
  0.0,   1.0,   0.0,   6.0,   6.0, 7954200., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7886520., .2962,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7880940., .3122,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7880340., .6465,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7879620., .5981,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7873740., .3674,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7873620., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7872660., -.311,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7871521., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7814221., .6836,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7803420., .3674,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7800721., .6857,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7788360., .6562,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 7784220., .3435,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7782120., -.074,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7781400., .6515,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7728060., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7715040., .1419,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7710841., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7710000., .3352,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7708500., .3572,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7707900., .6836,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 7704060., .6205,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7701060., .6515,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7696320., .1991,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7645740., .2623,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 7642981., .3674,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7637340., .3293,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7630320., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7627320., .5981,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7626900., .5718,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7621080., .0916,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 7620060., .5193,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7619220., .5765,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7617060., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7615920., .2962,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7613581., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7613341.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 7609260., .4495,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7608660., 0.171,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7608060., .3871,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7607940., .3344,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7605180., .5184,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7572240., 0.415,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7550400., 0.171,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7542360., .3674,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7537620., .6463,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7535220., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7533420., .6836,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7533180., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7532820., .4286,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7529700., .3317,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7525560., .5672,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7522860., .6836,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7480380., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7462140., 0.415,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7460460., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7456800., .3871,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7454160., .4775,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7450500., .6662,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7446600., .0603,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7443900., .5105,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7442460., 0.415,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7440600., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7437660., .0242,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7432200., .6551,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7380180., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7366141.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 7364400., .3435,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 7360800., .6305,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7360140., .5189,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7356780., .6892,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7355220., .6152,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7353660., 0.393,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7350540., .6463,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7344960., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7300680., -.393,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7291260., 0.171,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7282020., 0.686,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7280280., .6836,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7277880., .5189,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7276440., .4705,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7273200., .3674,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7271461., 0.323,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7268220., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7268040., .6836,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7263660., .6535,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7261200., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7260060., .6836,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7260000., 0.686,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7229640., .5839,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7225740., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7203900., 0.657,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7194420., 0.176,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7194240., .6297,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7185180., .4383,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7183260., .4775,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7177980., .6535,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7142460., .3237,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7128900., .2248,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7124461., .0412,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7107960., .5022,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7107841., -1.05,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7107780., .1419,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7107000., .2962,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7103940., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7099320., .2623,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7099080., .5361,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 7098780., .6706,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7095300., .5718,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7094940., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7092600., .5981,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7089360., .6706,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7087620., .5981,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7030980., .6562,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7030260., .6489,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 7026120., .3109,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7025280., .5765,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7022461., .3871,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7020540., .6857,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7018560., .1153,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7015980., .4024,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 7012261., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 7003080., .5136,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 7002600., .2962,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 7000740., .6706,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6936420., .3674,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6929221., .1419,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6929160., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6922500., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6915301., .6862,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6864300., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6846360., .6523,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6844080., .4705,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 6843900., .6562,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 6843240., .6515,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6842640., .6862,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 6837060., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6809881.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 6794161., .6562,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 6788040., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6783180., .4513,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6774120., .5672,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6771780., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6759720., .6706,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6758280., -.258,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6751740., 0.171,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6745800., .5718,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6741120., .5981,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6711600., .2962,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6706800., .4014,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6685020., .1139,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6675660., .2248,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 6674400., .4126,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6669360., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6669120., .2248,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6668880., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6666060., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6662640., .6839,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6660180., 0.225,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6656640., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6625620., .3674,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6590220., .3674,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6588180., -.287,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6588060., 0.686,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6587640., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6585300., .4705,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6585060., .5056,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 6579960., .6205,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6578280., -.393,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6577680., .5981,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6569700., .6662,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6567360., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6525060., .3674,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6514500., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6509040., .6152,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6502201., .6579,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6501481., -.677,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6496800., .6706,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6494400., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6492901., -.217,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6487502.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 6440640., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6427800., .4778,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 6424920., .5198,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6422640., .5022,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6414900., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6406080., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6370200., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6366120., .3099,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6364140., .5981,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6354420., .3969,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6350760., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6335040., .4775,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 6329400., .5914,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6328320., 0.686,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6324480., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6324241., .5225,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6319620., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6317701., .3674,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6316860., .3895,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6276000., .6318,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6268980., .5981,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6253560., .5566,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6249900., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6245460., -.331,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6240900., .5718,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6238020., -.331,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6237241., -.055,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6228180., -.331,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6228120., .6857,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6174240., .3237,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6166560., 0.686,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6165000., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6162600., .2866,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6162240., .4705,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6159540., 0.686,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6154920., .5136,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6150600., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6147660., .5374,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6145140., -.484,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6144960., .6551,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 6144180., 0.225,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6142560., .6579,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6142320., .6463,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6097981., .5718,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6083220., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6080820., -.074,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6072120., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6068880., .5225,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6068220., .5136,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6061680., .4705,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 6056220., .6562,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 6055380., .2962,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 6048600., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 6023280., .2497,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5994540., .3352,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5986200., .1991,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5984940., .6675,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5979540., .3352,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5979360., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5977500., .4705,   0.0,   1.0
  0.0,   1.0,   0.0,   6.0,   6.0, 5970180., 0.136,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5967120., .0973,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5902800., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5895060., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5883780., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5879880., .5981,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5822520., .0253,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5819100., .5136,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5817900., .4596,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5815800., .6044,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5809260.,  -1.2,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5809200., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5806620., .2077,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5805841., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5802540., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5796420., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5795700., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5741760., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5735460., 0.686,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5724900., .6463,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5712060., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5710560., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5709120., .4495,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5709060., .2962,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5706600., .2962,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5706480., .4705,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5703240., .5718,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5668020., .2962,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5658840., .2962,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5658720., .6463,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5650620., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5645460., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5644080., .6152,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5641740., .2962,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5637540., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5636520., -.167,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5628060., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5626440., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5620860., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5617921., 0.225,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5562120., .5765,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5557020., -.074,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5553180., .3373,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5551860., .4756,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5549640., .4215,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5546700., 0.263,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5543760., .2648,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5541780., 0.191,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5537880., .4756,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5537100., .6152,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5536380., .5609,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5535540., .6862,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5533140., .5718,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5489101., .6862,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5472060., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5470200., -.064,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5463360., .3237,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5462580., .0024,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 5461860., .6562,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 5458020., .6508,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 5454060., .5136,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5411160., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5395261., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5374980., .6562,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5371860., 0.657,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5371080., .4024,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5370060., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5369280., .3237,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5368920., .1153,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5367540., .4326,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5366160., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5363040., .1153,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5362081., .5064,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5359320., .0594,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5297340., .5981,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5294220., .5699,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5291520., .6839,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5290560., -.074,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5286540., -.074,   0.0, .3333
